observer, scene, part_A, part_B, distortion_A, distortion_B, level_A, level_B, is_A_selected
"055", "head2", "r6", "r12", "noise", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "ref", "jpg", "ref", 1.000000, 4.000000, 1
"055", "head2", "r7", "r9", "resample", "noise", 1.000000, 2.000000, 0
"055", "head2", "r18", "r6", "simp", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "r12", "jpg", "resample", 1.000000, 1.000000, 0
"055", "head2", "r8", "r15", "jpg", "noise", 1.000000, 1.000000, 0
"055", "head2", "m4", "r9", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "m5", "r9", "jpg", "noise", 2.000000, 2.000000, 0
"055", "head2", "r11", "m2", "jpg", "jpg", 1.000000, 2.000000, 0
"055", "head2", "r14", "r9", "simp", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "r18", "jpg", "noise", 1.000000, 1.000000, 1
"055", "head2", "r8", "r13", "jpg", "smooth", 1.000000, 1.000000, 0
"055", "head2", "r11", "r16", "simp", "smooth", 1.000000, 2.000000, 0
"055", "head2", "r13", "r12", "simp", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r11", "r7", "jpg", "jpg", 1.000000, 2.000000, 1
"055", "head2", "r8", "r8", "jpg", "resample", 1.000000, 1.000000, 1
"055", "head2", "m3", "r13", "smooth", "smooth", 1.000000, 2.000000, 1
"055", "head2", "r8", "r7", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "r10", "m1", "jpg", "noise", 1.000000, 1.000000, 0
"055", "head2", "m1", "r15", "noise", "jpg", 1.000000, 2.000000, 1
"055", "head2", "m1", "r10", "noise", "jpg", 1.000000, 2.000000, 1
"055", "head2", "m2", "r7", "smooth", "noise", 2.000000, 2.000000, 1
"055", "head2", "m1", "m3", "jpg", "simp", 2.000000, 2.000000, 1
"055", "head2", "m2", "m0", "smooth", "resample", 1.000000, 2.000000, 1
"055", "head2", "r6", "r16", "noise", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "r17", "jpg", "resample", 1.000000, 2.000000, 0
"055", "head2", "r8", "m4", "jpg", "resample", 1.000000, 1.000000, 0
"055", "head2", "m0", "m0", "smooth", "noise", 1.000000, 1.000000, 1
"055", "head2", "m0", "r9", "noise", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m0", "r9", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r18", "r12", "noise", "smooth", 1.000000, 2.000000, 1
"055", "head2", "r8", "r15", "jpg", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r8", "r9", "jpg", "smooth", 1.000000, 1.000000, 0
"055", "head2", "m1", "m4", "noise", "jpg", 1.000000, 2.000000, 1
"055", "head2", "m1", "m0", "simp", "noise", 1.000000, 1.000000, 0
"055", "head2", "r7", "m0", "jpg", "resample", 1.000000, 2.000000, 0
"055", "head2", "r8", "r11", "jpg", "smooth", 1.000000, 2.000000, 1
"055", "head2", "m1", "r10", "jpg", "resample", 2.000000, 2.000000, 1
"055", "head2", "r8", "r17", "jpg", "resample", 1.000000, 1.000000, 0
"055", "head2", "r8", "r8", "jpg", "noise", 1.000000, 1.000000, 1
"055", "head2", "r9", "r9", "noise", "noise", 1.000000, 2.000000, 0
"055", "head2", "r8", "r17", "jpg", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r6", "r9", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r9", "r9", "jpg", "noise", 2.000000, 2.000000, 0
"055", "head2", "r16", "r12", "simp", "smooth", 1.000000, 1.000000, 1
"055", "head2", "m4", "m2", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "r8", "r16", "jpg", "noise", 1.000000, 1.000000, 1
"055", "head2", "r14", "r9", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "r8", "m5", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "r14", "r16", "smooth", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m3", "r6", "noise", "noise", 1.000000, 2.000000, 0
"055", "head2", "r8", "m5", "jpg", "resample", 1.000000, 1.000000, 0
"055", "head2", "r14", "m2", "simp", "resample", 1.000000, 2.000000, 1
"055", "head2", "r8", "m1", "jpg", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r16", "ref", "smooth", "ref", 2.000000, 3.000000, 0
"055", "head2", "r10", "m1", "resample", "jpg", 1.000000, 2.000000, 0
"055", "head2", "r8", "r9", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "r11", "r6", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "m0", "r13", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r8", "r8", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "m3", "r7", "simp", "simp", 2.000000, 2.000000, 0
"055", "head2", "m3", "m1", "jpg", "noise", 1.000000, 1.000000, 1
"055", "head2", "r6", "r9", "noise", "noise", 2.000000, 2.000000, 1
"055", "head2", "r14", "r6", "noise", "noise", 1.000000, 2.000000, 1
"055", "head2", "r12", "r14", "simp", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m5", "r6", "smooth", "noise", 2.000000, 2.000000, 0
"055", "head2", "r7", "r7", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r8", "r10", "jpg", "smooth", 1.000000, 2.000000, 1
"055", "head2", "m0", "r10", "smooth", "noise", 2.000000, 2.000000, 0
"055", "head2", "r11", "r11", "jpg", "jpg", 1.000000, 2.000000, 0
"055", "head2", "r6", "r9", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "r12", "r6", "smooth", "noise", 1.000000, 1.000000, 1
"055", "head2", "r8", "r6", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "r9", "r6", "resample", "noise", 1.000000, 2.000000, 0
"055", "head2", "r8", "r11", "jpg", "noise", 1.000000, 1.000000, 0
"055", "head2", "r18", "r15", "noise", "smooth", 1.000000, 2.000000, 0
"055", "head2", "r11", "r9", "resample", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "r14", "jpg", "resample", 1.000000, 1.000000, 1
"055", "head2", "r8", "r11", "jpg", "smooth", 1.000000, 1.000000, 1
"055", "head2", "m3", "r7", "jpg", "noise", 2.000000, 2.000000, 0
"055", "head2", "r18", "r16", "resample", "smooth", 1.000000, 2.000000, 1
"055", "head2", "r14", "r17", "simp", "simp", 1.000000, 2.000000, 0
"055", "head2", "r8", "r17", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "r12", "r6", "smooth", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m0", "m5", "noise", "simp", 1.000000, 2.000000, 0
"055", "head2", "r8", "ref", "jpg", "ref", 1.000000, 3.000000, 0
"055", "head2", "r8", "r15", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "r8", "r14", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "r13", "r9", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "m2", "r6", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "m0", "r9", "resample", "simp", 2.000000, 2.000000, 0
"055", "head2", "r16", "r9", "jpg", "noise", 2.000000, 2.000000, 0
"055", "head2", "m0", "m1", "resample", "smooth", 2.000000, 2.000000, 0
"055", "head2", "r11", "m0", "resample", "noise", 1.000000, 1.000000, 0
"055", "head2", "m4", "r6", "noise", "noise", 1.000000, 2.000000, 1
"055", "head2", "r8", "m5", "jpg", "noise", 1.000000, 1.000000, 0
"055", "head2", "r8", "r6", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "r7", "m0", "noise", "resample", 1.000000, 2.000000, 1
"055", "head2", "r9", "m0", "jpg", "resample", 1.000000, 2.000000, 1
"055", "head2", "m1", "r8", "jpg", "simp", 2.000000, 2.000000, 1
"055", "head2", "r9", "r14", "noise", "noise", 2.000000, 2.000000, 0
"055", "head2", "r10", "r6", "noise", "noise", 1.000000, 2.000000, 0
"055", "head2", "m4", "ref", "simp", "ref", 1.000000, 3.000000, 0
"055", "head2", "m0", "r12", "noise", "noise", 1.000000, 1.000000, 0
"055", "head2", "r13", "r7", "simp", "noise", 2.000000, 2.000000, 0
"055", "head2", "r12", "r6", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r12", "r9", "simp", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "m3", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "m0", "r11", "resample", "simp", 2.000000, 2.000000, 0
"055", "head2", "r8", "r17", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "r13", "r10", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "r11", "r16", "resample", "resample", 1.000000, 1.000000, 0
"055", "head2", "r12", "r18", "smooth", "resample", 1.000000, 2.000000, 0
"055", "head2", "r15", "r7", "simp", "noise", 2.000000, 2.000000, 0
"055", "head2", "r12", "ref", "simp", "ref", 1.000000, 1.000000, 1
"055", "head2", "r10", "r6", "simp", "noise", 1.000000, 2.000000, 1
"055", "head2", "m1", "m0", "noise", "resample", 1.000000, 2.000000, 1
"055", "head2", "m1", "m1", "jpg", "simp", 2.000000, 2.000000, 1
"055", "head2", "r8", "r12", "jpg", "smooth", 1.000000, 1.000000, 0
"055", "head2", "r8", "m0", "jpg", "resample", 1.000000, 1.000000, 1
"055", "head2", "r11", "r10", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "r11", "r8", "jpg", "jpg", 1.000000, 2.000000, 1
"055", "head2", "r6", "r18", "smooth", "noise", 1.000000, 1.000000, 0
"055", "head2", "r8", "r18", "jpg", "jpg", 1.000000, 1.000000, 1
"055", "head2", "r17", "r6", "jpg", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "m4", "jpg", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r7", "r6", "smooth", "noise", 2.000000, 2.000000, 0
"055", "head2", "r16", "r9", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "r12", "r18", "smooth", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r8", "m5", "jpg", "resample", 1.000000, 2.000000, 1
"055", "head2", "r14", "m4", "simp", "resample", 1.000000, 2.000000, 1
"055", "head2", "r11", "m4", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "r14", "r6", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "m0", "m3", "noise", "smooth", 1.000000, 2.000000, 1
"055", "head2", "r8", "r12", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "r18", "ref", "smooth", "ref", 2.000000, 3.000000, 0
"055", "head2", "r12", "r12", "jpg", "simp", 2.000000, 2.000000, 1
"055", "head2", "r6", "r11", "noise", "noise", 2.000000, 2.000000, 0
"055", "head2", "m2", "r6", "simp", "noise", 1.000000, 2.000000, 1
"055", "head2", "m4", "r6", "noise", "noise", 2.000000, 2.000000, 0
"055", "head2", "r6", "m0", "jpg", "resample", 2.000000, 2.000000, 1
"055", "head2", "r8", "m0", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "m5", "r6", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "m0", "r7", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r8", "r13", "jpg", "resample", 1.000000, 1.000000, 0
"055", "head2", "r15", "r6", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "m1", "r7", "jpg", "noise", 2.000000, 2.000000, 0
"055", "head2", "m5", "r18", "smooth", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m1", "r8", "jpg", "jpg", 1.000000, 1.000000, 1
"055", "head2", "m0", "m2", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "m4", "r7", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "m4", "m5", "jpg", "jpg", 1.000000, 2.000000, 1
"055", "head2", "m0", "r9", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "m5", "m5", "jpg", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m5", "r10", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "m5", "r9", "smooth", "smooth", 2.000000, 2.000000, 1
"055", "head2", "m5", "r12", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "m4", "r17", "smooth", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r12", "r13", "noise", "smooth", 1.000000, 2.000000, 1
"055", "head2", "m3", "m5", "smooth", "smooth", 1.000000, 2.000000, 0
"055", "head2", "r9", "r16", "noise", "jpg", 1.000000, 2.000000, 1
"055", "head2", "r7", "m3", "jpg", "simp", 2.000000, 2.000000, 1
"055", "head2", "m5", "r12", "jpg", "jpg", 1.000000, 2.000000, 0
"055", "head2", "m0", "ref", "jpg", "ref", 1.000000, 2.000000, 0
"055", "head2", "r8", "m2", "jpg", "simp", 1.000000, 1.000000, 0
"055", "head2", "m2", "m5", "resample", "smooth", 2.000000, 2.000000, 0
"055", "head2", "m2", "r9", "smooth", "resample", 1.000000, 2.000000, 1
"055", "head2", "m2", "m2", "simp", "noise", 1.000000, 1.000000, 0
"055", "head2", "m2", "r8", "simp", "noise", 1.000000, 1.000000, 0
"055", "head2", "m5", "r14", "jpg", "resample", 1.000000, 2.000000, 1
"055", "head2", "r7", "r9", "noise", "noise", 1.000000, 1.000000, 1
"055", "head2", "r6", "r7", "jpg", "resample", 1.000000, 1.000000, 1
"055", "head2", "m0", "r14", "jpg", "noise", 1.000000, 1.000000, 1
"055", "head2", "m5", "r15", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "r14", "r13", "jpg", "smooth", 1.000000, 2.000000, 1
"055", "head2", "r9", "r11", "noise", "resample", 1.000000, 2.000000, 1
"055", "head2", "m4", "r8", "jpg", "jpg", 2.000000, 2.000000, 0
"055", "head2", "m5", "r10", "jpg", "noise", 1.000000, 1.000000, 0
"055", "head2", "m2", "r17", "simp", "smooth", 1.000000, 2.000000, 0
"055", "head2", "r17", "r15", "jpg", "resample", 1.000000, 2.000000, 0
"055", "head2", "r9", "m2", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r17", "r18", "resample", "smooth", 1.000000, 1.000000, 0
"055", "head2", "m5", "m0", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "r7", "r17", "smooth", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r17", "r18", "resample", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m0", "r7", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "m1", "r17", "resample", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r7", "r13", "jpg", "simp", 2.000000, 2.000000, 1
"055", "head2", "r9", "r10", "resample", "simp", 2.000000, 2.000000, 1
"055", "head2", "r14", "m2", "resample", "simp", 1.000000, 1.000000, 1
"055", "head2", "r9", "r13", "simp", "smooth", 1.000000, 1.000000, 0
"055", "head2", "r17", "r15", "resample", "smooth", 1.000000, 2.000000, 1
"055", "head2", "m5", "r12", "jpg", "jpg", 1.000000, 1.000000, 0
"055", "head2", "r11", "r13", "resample", "smooth", 1.000000, 2.000000, 1
"055", "head2", "r17", "r16", "resample", "smooth", 1.000000, 2.000000, 1
"055", "head2", "m4", "m0", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "m4", "r11", "jpg", "jpg", 1.000000, 2.000000, 1
"055", "head2", "m4", "m2", "jpg", "smooth", 2.000000, 2.000000, 1
"055", "head2", "m5", "r9", "jpg", "jpg", 1.000000, 2.000000, 0
"055", "head2", "m4", "m2", "jpg", "jpg", 1.000000, 2.000000, 1
"055", "head2", "r9", "m1", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "m5", "r6", "jpg", "jpg", 1.000000, 1.000000, 1
"055", "head2", "r16", "ref", "simp", "ref", 1.000000, 3.000000, 0
"055", "head2", "r13", "m1", "noise", "smooth", 1.000000, 2.000000, 0
"055", "head2", "r17", "r11", "resample", "simp", 1.000000, 1.000000, 1
"055", "head2", "r14", "ref", "smooth", "ref", 1.000000, 3.000000, 0
"058", "head2", "r6", "r16", "simp", "simp", 2.000000, 2.000000, 1
"058", "head2", "r16", "r18", "noise", "simp", 1.000000, 2.000000, 1
"058", "head2", "r17", "m5", "smooth", "noise", 2.000000, 2.000000, 1
"058", "head2", "r6", "m5", "resample", "noise", 1.000000, 2.000000, 0
"058", "head2", "m1", "r13", "simp", "simp", 2.000000, 2.000000, 0
"058", "head2", "m0", "r16", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "r16", "m4", "noise", "resample", 1.000000, 2.000000, 1
"058", "head2", "ref", "ref", "ref", "ref", 1.000000, 3.000000, 0
"058", "head2", "r9", "r14", "resample", "simp", 1.000000, 2.000000, 1
"058", "head2", "m3", "r16", "jpg", "jpg", 1.000000, 1.000000, 0
"058", "head2", "r16", "r14", "jpg", "jpg", 1.000000, 2.000000, 1
"058", "head2", "r16", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "r14", "m5", "noise", "noise", 1.000000, 2.000000, 0
"058", "head2", "r11", "m5", "noise", "noise", 1.000000, 2.000000, 1
"058", "head2", "r10", "r16", "simp", "noise", 1.000000, 1.000000, 0
"058", "head2", "r6", "r8", "smooth", "smooth", 2.000000, 2.000000, 0
"058", "head2", "m1", "m3", "simp", "smooth", 1.000000, 1.000000, 0
"058", "head2", "r12", "r16", "jpg", "noise", 1.000000, 1.000000, 0
"058", "head2", "r16", "m5", "smooth", "noise", 2.000000, 2.000000, 1
"058", "head2", "r6", "r8", "resample", "noise", 1.000000, 1.000000, 0
"058", "head2", "r10", "m5", "smooth", "noise", 2.000000, 2.000000, 1
"058", "head2", "r18", "r14", "simp", "smooth", 1.000000, 2.000000, 0
"058", "head2", "m4", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "r17", "m5", "resample", "noise", 1.000000, 2.000000, 1
"058", "head2", "m4", "m4", "noise", "noise", 1.000000, 2.000000, 0
"058", "head2", "r14", "r16", "simp", "simp", 2.000000, 2.000000, 0
"058", "head2", "m5", "r18", "noise", "noise", 2.000000, 2.000000, 0
"058", "head2", "r10", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "r11", "r14", "jpg", "simp", 2.000000, 2.000000, 1
"058", "head2", "r6", "m5", "resample", "resample", 1.000000, 2.000000, 0
"058", "head2", "r14", "r16", "simp", "noise", 1.000000, 1.000000, 1
"058", "head2", "r15", "r16", "jpg", "noise", 1.000000, 1.000000, 0
"058", "head2", "m2", "m1", "resample", "resample", 1.000000, 2.000000, 1
"058", "head2", "r6", "r15", "resample", "noise", 1.000000, 1.000000, 0
"058", "head2", "r15", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "r10", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "m2", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "m0", "m1", "resample", "resample", 2.000000, 2.000000, 1
"058", "head2", "r17", "r16", "simp", "noise", 1.000000, 1.000000, 1
"058", "head2", "r18", "m5", "jpg", "noise", 1.000000, 2.000000, 1
"058", "head2", "r18", "m5", "noise", "noise", 1.000000, 2.000000, 1
"058", "head2", "r18", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "m0", "r16", "simp", "simp", 2.000000, 2.000000, 0
"058", "head2", "m3", "ref", "resample", "ref", 2.000000, 2.000000, 0
"058", "head2", "m3", "r16", "resample", "noise", 1.000000, 1.000000, 0
"058", "head2", "r16", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "r9", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "m1", "m4", "noise", "noise", 1.000000, 1.000000, 0
"058", "head2", "m0", "m5", "jpg", "noise", 1.000000, 2.000000, 1
"058", "head2", "r6", "r16", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "r8", "m5", "simp", "noise", 1.000000, 2.000000, 1
"058", "head2", "m3", "r13", "smooth", "smooth", 2.000000, 2.000000, 1
"058", "head2", "m2", "r16", "jpg", "noise", 1.000000, 1.000000, 1
"058", "head2", "r6", "r8", "resample", "noise", 1.000000, 2.000000, 0
"058", "head2", "m5", "m5", "noise", "noise", 1.000000, 2.000000, 1
"058", "head2", "r13", "m5", "simp", "noise", 1.000000, 2.000000, 1
"058", "head2", "r10", "r16", "smooth", "noise", 1.000000, 1.000000, 1
"058", "head2", "r9", "r14", "resample", "noise", 1.000000, 2.000000, 1
"058", "head2", "r15", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "m3", "r13", "jpg", "simp", 2.000000, 2.000000, 1
"058", "head2", "r16", "r15", "noise", "resample", 1.000000, 2.000000, 1
"058", "head2", "m5", "r17", "noise", "noise", 2.000000, 2.000000, 0
"058", "head2", "r8", "m5", "smooth", "noise", 1.000000, 2.000000, 1
"058", "head2", "r16", "r16", "noise", "resample", 1.000000, 2.000000, 0
"058", "head2", "r11", "m5", "simp", "noise", 1.000000, 2.000000, 1
"058", "head2", "r7", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"058", "head2", "m5", "ref", "smooth", "ref", 1.000000, 3.000000, 1
"058", "head2", "m4", "r12", "noise", "noise", 1.000000, 1.000000, 1
"058", "head2", "r13", "m1", "jpg", "resample", 1.000000, 2.000000, 1
"058", "head2", "m0", "m4", "smooth", "noise", 1.000000, 1.000000, 1
"058", "head2", "m1", "r6", "resample", "resample", 2.000000, 2.000000, 1
"058", "head2", "r12", "m5", "simp", "noise", 1.000000, 2.000000, 1
"058", "head2", "r10", "m3", "simp", "noise", 2.000000, 2.000000, 0
"058", "head2", "r17", "m5", "noise", "noise", 1.000000, 2.000000, 1
"058", "head2", "m0", "m4", "noise", "noise", 1.000000, 1.000000, 0
"058", "head2", "r12", "m5", "resample", "noise", 1.000000, 2.000000, 1
"058", "head2", "r6", "r17", "resample", "smooth", 1.000000, 1.000000, 0
"058", "head2", "m4", "r12", "noise", "noise", 1.000000, 2.000000, 1
"058", "head2", "m5", "ref", "noise", "ref", 2.000000, 0.000000, 0
"058", "head2", "r15", "r17", "resample", "simp", 2.000000, 2.000000, 0
"058", "head2", "r6", "r8", "resample", "resample", 1.000000, 1.000000, 0
"058", "head2", "m2", "m1", "smooth", "resample", 1.000000, 2.000000, 1
"058", "head2", "m1", "m5", "smooth", "noise", 1.000000, 2.000000, 1
